,pc,pt,B,log pc,log pt,sqrt inv pc,sqrt inv pt,nc,nr,Br,l1,l2,ldist,fcontrac,fexpand,lsp,dmax_psD,dmax_sD,nn_dist_sD,nn_dist_nsD,nn_diff_n,nn_dist_psD,nn_dist_npsD,PC1_err,PC2_err,PC3_err,PC4_err,PC5_err,PC6_err,PC7_err,PC8_err,PC9_err,PC10_err,reach,density,pdensity,proj_err,trajectory type
10,0.271,1.0,-1,-1.305636458102436,0.0,1.9209468759882464,1.0,112,245913.54464285713,27542317,0.059,0.007,1.179583477997169,0.37065637065637064,0.627895752895753,0,490.98923821382556,413.14563246397654,25.382660112421004,0.061437561280849776,0.009075361203808715,31.36240425377752,0.06387595045437473,0.1998546437821982,1.9473158249441622,1.8136842946898057,1.1917492665057392,1.4558525472886734,1.6584431911424842,1.020618849446036,1.692806458639978,1.076474351171603,0.9059152829720558,2.7819373135188443,51.02753551906175,64.24465380470845,0.007134272418115727,hayashi
11,0.343,1.0,-1,-1.0700248318161971,0.0,1.7074694419062766,1.0,142,244457.98591549296,34713034,0.048,0.004,1.1575418733588343,0.6170212765957447,0.3815802617121167,0,538.7084134212752,413.14563246397654,24.806848447521652,0.06004383563145773,0.007897045543570505,29.397908524498945,0.05457109596227802,0.16028762548475067,0.36243321711148285,0.6318071295394883,1.3781662587766066,1.6747614334809622,1.7428089043281658,1.4321290625053635,1.3103775907536297,1.2166302049542765,0.8576373400202257,2.6883571000032975,51.569730852727574,57.929964954416825,0.007165527005794834,hayashi
12,0.434,1.0,-1,-0.8347107448817322,0.0,1.5179418517972907,1.0,179,247475.59776536314,44298132,0.038,0.002,1.1137170676252093,0.47812441152470025,0.5196786140229741,0,480.7403283307221,390.17531207428044,23.18255184354015,0.059415732175096526,0.005725948474342702,26.390796234223235,0.054896156363374325,0.12723617868112214,0.3073814752494293,0.5206922586048212,0.9103842835749271,1.7500564204466738,1.8473279843688302,0.7687117824425783,0.7105679532095983,1.8117342569767998,0.8996761018463889,2.1672242743384023,48.07362324859268,57.894353014170406,0.005339430494540093,hayashi
13,0.549,1.0,-1,-0.5996568374726063,0.0,1.34962721696486,1.0,227,244956.71365638767,55605174,0.031,0.002,1.0904210063351332,0.5819656153756189,0.415227476511637,0,393.4970654721703,384.35240263580215,23.087193942314865,0.06006777578073688,0.005517572946593121,24.684675645758123,0.06273153680609578,0.10726305786423014,0.24031255539148821,0.4247132679506832,0.5524677008745081,1.898301233140416,1.8953547959889534,0.5977656958582097,1.9148433324075418,1.7692954435342372,0.9295918245810757,3.0991082425747085,51.789244932457834,57.133159879119574,0.005384613439916802,hayashi
14,0.696,1.0,-1,-0.3624056186477175,0.0,1.1986582537134605,1.0,288,243833.53819444444,70224059,0.046,0.005,1.130174516538172,0.404084397986837,0.5937137049941928,0,460.1851843992731,413.14563246397654,23.046445927650275,0.055782862305000326,0.0038123784933910007,23.9416592324883,0.05202614087574722,0.08016056103341561,0.18386460867523371,0.38383333550498877,0.5774972253883061,1.9242394220668928,0.36986204327017436,0.37649487082250177,1.0867602609998628,1.634916905606629,0.5691835403363634,3.6703755157294524,49.366526986189385,50.571025904579784,0.0028924971779584565,hayashi
15,0.88,1.0,-1,-0.12783337150988489,0.0,1.0660035817780522,1.0,364,245322.010989011,89297212,0.015,0.001,1.0431561164342007,0.5064783701147337,0.486952441497896,0,426.1816351451256,413.14563246397654,21.83354080099331,0.05284708123568761,0.001931154989268065,22.090337014859987,0.05183315092246447,0.04123679635682423,0.10355304669565951,0.16074079882022493,0.5281795800735706,1.9241914787517924,0.38611718666263145,1.9622230134334606,1.7203588037553703,1.0988447630228126,0.5177712648064191,3.862003172887219,49.366526986189385,50.184443344696035,0.0024006290836814854,hayashi
16,0.026,1.0,-1,-3.649658740960655,0.0,6.201736729460423,1.0,10,235768.5,2357685,0.195,0.056,1.8429941360125677,0.5777777777777777,0.4222222222222222,0,593.1495271436211,343.01228405715614,47.2503992346421,0.13775133262215405,0.18198372294093695,176.90274665381298,0.2982430880552299,1.9304541145983427,1.474300598131425,1.4076563829897337,1.4473812197605092,1.4436064886406879,1.4166229201744711,1.407774655199606,1.4295764079210933,1.3869032910512453,1.410731698641749,1.0211738606292036,147.59505277901133,193.98907529128388,0.013339691177822617,hayashi
17,0.032,1.0,-1,-3.4420193761824103,0.0,5.5901699437494745,1.0,13,245737.07692307694,3194582,0.126,0.027,1.4375351725270675,0.5769230769230769,0.4230769230769231,0,573.9263939443846,327.5125972298978,50.98624125811014,0.1556771913182939,0.1568280334084474,125.8218977126868,0.21923002503502106,0.6206806087814534,1.037296910368959,1.2233235915517506,1.3488520777002866,1.4489828738416615,1.387588602519347,1.3693755530427707,1.4656602756357102,1.480656455258621,1.4478261533388925,1.5377018100455215,70.07180530056482,162.95553791023917,0.012492859675992703,hayashi
18,0.041,1.0,-1,-3.1941832122778293,0.0,4.938647983247948,1.0,16,242839.5625,3885433,0.12,0.024,1.4420490710149463,0.35833333333333334,0.6416666666666667,0,721.2028214050597,336.14776533539396,36.42973761900423,0.10837417759614192,0.11784725348525604,101.73571812873752,0.1410639491544615,1.923409432607542,1.772706600940672,1.3724551132640224,1.4617784611718463,1.546961081101905,1.338237827049745,1.4661283403386465,1.3798999319115732,1.4372392766805506,1.4328952700259039,1.6871013502046197,73.78488987148165,158.37587350964236,0.013591759066796978,hayashi
19,0.052,1.0,-1,-2.9565115604007097,0.0,4.385290096535146,1.0,21,244426.0,5132946,0.114,0.022,1.405318367948019,0.5619047619047619,0.4380952380952381,0,707.4287303091335,339.5789896967898,40.826515986874554,0.12022686098256129,0.07339493267586564,80.52894116490369,0.11383329191297338,1.9472337659327348,0.897810394652792,1.18472953203936,1.287287036838814,1.4604041547264637,1.378064812849337,1.462346902590363,1.2787908650363913,1.519686107322182,1.3787458909294914,1.276462405915515,79.66419458722396,138.54393175185953,0.010735183746816417,hayashi
20,0.066,1.0,-1,-2.7181005369557116,0.0,3.8924947208076146,1.0,27,247432.37037037036,6680674,0.079,0.01,1.3126568144018809,0.5811965811965812,0.4188034188034188,0,849.0514812289474,387.95503472882274,37.866556929157255,0.09760553038221467,0.04348036874708411,75.1368652194909,0.08849506405752346,0.40922263086059285,0.8292156281570702,1.1558416917616436,1.4180925309348336,1.6658495224838858,1.468348870124558,1.3727346597922254,1.3588820817654232,1.3825792972212807,1.4113940119220247,1.7535846005699853,65.09957747791137,135.14076494726228,0.010537373256458411,hayashi
